game_id,me_playing,my_board_nb_creatures,my_board_total_attack,my_board_total_health,my_class,my_hand,my_health,opponent_board_nb_creatures,opponent_board_total_attack,opponent_board_total_health,opponent_class,opponent_hand,opponent_health,result,turn_id,turns_to_end
276,True,2,12.0,11.0,Hunter,4,23,0,0.0,0.0,Priest,6,14,1,10,6
276,False,1,6.0,6.0,Hunter,4,23,0,0.0,0.0,Priest,5,14,1,11,5
276,True,3,11.0,9.0,Hunter,4,23,0,0.0,0.0,Priest,5,11,1,12,4
276,False,1,2.0,1.0,Hunter,4,23,0,0.0,0.0,Priest,4,15,1,13,3
276,True,2,8.0,6.0,Hunter,4,23,0,0.0,0.0,Priest,4,10,1,14,2
276,False,2,8.0,6.0,Hunter,4,23,2,8.0,6.0,Priest,3,14,1,15,1
276,True,6,12.0,10.0,Hunter,3,23,2,8.0,6.0,Priest,3,0,1,16,0
1084,True,1,2.0,2.0,Warlock,5,30,0,0.0,0.0,Paladin,6,30,1,1,25
1084,False,1,2.0,2.0,Warlock,5,30,1,0.0,2.0,Paladin,6,30,1,2,24
1084,True,1,2.0,2.0,Warlock,7,28,1,0.0,2.0,Paladin,6,28,1,3,23
1084,False,0,0.0,0.0,Warlock,7,28,2,6.0,5.0,Paladin,5,28,1,4,22
1084,True,1,3.0,5.0,Warlock,7,28,2,6.0,5.0,Paladin,5,28,1,5,21
1084,False,0,0.0,0.0,Warlock,7,27,2,9.0,5.0,Paladin,4,30,1,6,20
1084,True,1,3.0,5.0,Warlock,7,27,2,9.0,5.0,Paladin,4,30,1,7,19
1084,False,1,3.0,5.0,Warlock,7,18,4,12.0,7.0,Paladin,4,30,1,8,18
1084,True,0,0.0,0.0,Warlock,6,18,0,0.0,0.0,Paladin,4,30,1,9,17
1084,False,0,0.0,0.0,Warlock,6,18,1,5.0,5.0,Paladin,4,30,1,10,16
1084,True,3,9.0,9.0,Warlock,6,18,1,5.0,5.0,Paladin,4,30,1,11,15
1084,False,3,9.0,9.0,Warlock,6,13,4,14.0,14.0,Paladin,4,30,1,12,14
1084,True,2,5.0,2.0,Warlock,4,13,0,0.0,0.0,Paladin,4,22,1,13,13
1084,False,2,5.0,6.0,Warlock,4,9,3,3.0,3.0,Paladin,3,24,1,14,12
1084,True,3,12.0,15.0,Warlock,4,7,0,0.0,0.0,Paladin,3,24,1,15,11
1084,False,3,12.0,15.0,Warlock,4,7,2,7.0,7.0,Paladin,2,24,1,16,10
1084,True,3,12.0,10.0,Warlock,5,8,0,0.0,0.0,Paladin,2,24,1,17,9
1084,False,2,8.0,6.0,Warlock,5,8,4,3.0,5.0,Paladin,3,22,1,18,8
1084,True,1,4.0,6.0,Warlock,4,5,0,0.0,0.0,Paladin,3,19,1,19,7
1084,False,1,4.0,6.0,Warlock,4,29,1,5.0,5.0,Paladin,2,19,1,20,6
1084,True,2,9.0,11.0,Warlock,5,27,1,5.0,5.0,Paladin,2,19,1,21,5
1084,False,2,9.0,11.0,Warlock,5,20,4,11.0,13.0,Paladin,2,19,1,22,4
1084,True,7,14.0,12.0,Warlock,5,18,0,0.0,0.0,Paladin,2,15,1,23,3
1084,False,6,11.0,10.0,Warlock,5,18,1,1.0,1.0,Paladin,2,12,1,24,2
1084,True,5,14.0,13.0,Warlock,6,16,0,0.0,0.0,Paladin,2,3,1,25,1
1084,False,5,14.0,13.0,Warlock,6,16,0,0.0,0.0,Paladin,3,3,1,26,0
682,True,2,4.0,8.0,Priest,3,30,0,0.0,0.0,Hunter,6,28,1,1,20
682,False,2,4.0,8.0,Priest,3,30,1,1.0,1.0,Hunter,4,28,1,2,19
682,True,2,4.0,7.0,Priest,4,30,1,1.0,1.0,Hunter,4,28,1,3,18
682,False,2,4.0,7.0,Priest,4,29,2,4.0,3.0,Hunter,4,28,1,4,17
682,True,3,5.0,9.0,Priest,4,29,0,0.0,0.0,Hunter,4,28,1,5,16
682,False,3,6.0,9.0,Priest,4,29,1,3.0,3.0,Hunter,4,28,1,6,15
682,True,4,11.0,11.0,Priest,4,29,0,0.0,0.0,Hunter,4,26,1,7,14
682,False,3,9.0,7.0,Priest,4,29,1,8.0,5.0,Hunter,3,26,1,8,13
682,True,3,7.0,7.0,Priest,4,29,0,0.0,0.0,Hunter,3,24,1,9,12
682,False,2,5.0,4.0,Priest,4,29,1,6.0,4.0,Hunter,2,24,1,10,11
682,True,2,5.0,5.0,Priest,4,29,0,0.0,0.0,Hunter,2,24,1,11,10
682,False,2,5.0,7.0,Priest,4,29,2,9.0,9.0,Hunter,1,24,1,12,9
682,True,2,5.0,7.0,Priest,4,30,0,0.0,0.0,Hunter,1,22,1,13,8
682,False,2,5.0,7.0,Priest,4,28,1,3.0,3.0,Hunter,1,22,1,14,7
682,True,2,7.0,11.0,Priest,3,28,0,0.0,0.0,Hunter,1,22,1,15,6
682,False,2,7.0,6.0,Priest,3,28,2,7.0,8.0,Hunter,1,22,1,16,5
682,True,2,15.0,13.0,Priest,3,26,0,0.0,0.0,Hunter,1,20,1,17,4
682,False,1,12.0,12.0,Priest,3,21,0,0.0,0.0,Hunter,1,20,1,18,3
682,True,3,18.0,20.0,Priest,4,23,0,0.0,0.0,Hunter,1,8,1,19,2
682,False,2,14.0,16.0,Priest,4,18,2,7.0,8.0,Hunter,1,8,1,20,1
682,True,2,14.0,16.0,Priest,3,18,0,0.0,0.0,Hunter,1,-6,1,21,0
608,True,2,3.0,2.0,Paladin,4,30,1,2.0,1.0,Mage,5,30,0,1,22
608,False,0,0.0,0.0,Paladin,4,30,0,0.0,0.0,Mage,6,30,0,2,21
608,True,1,2.0,2.0,Paladin,4,30,0,0.0,0.0,Mage,6,30,0,3,20
608,False,0,0.0,0.0,Paladin,4,30,0,0.0,0.0,Mage,6,30,0,4,19
608,True,1,3.0,4.0,Paladin,4,30,0,0.0,0.0,Mage,6,30,0,5,18
608,False,1,3.0,4.0,Paladin,4,30,3,6.0,3.0,Mage,5,30,0,6,17
608,True,4,10.0,8.0,Paladin,4,30,2,4.0,2.0,Mage,5,30,0,7,16
608,False,0,0.0,0.0,Paladin,4,29,2,6.0,3.0,Mage,3,30,0,8,15
608,True,3,6.0,6.0,Paladin,4,29,2,6.0,3.0,Mage,3,30,0,9,14
608,False,1,2.0,1.0,Paladin,4,29,2,8.0,5.0,Mage,3,30,0,10,13
608,True,1,6.0,8.0,Paladin,4,29,1,5.0,4.0,Mage,3,30,0,11,12
608,False,0,0.0,0.0,Paladin,4,23,1,5.0,4.0,Mage,3,30,0,12,11
608,True,3,7.0,8.0,Paladin,2,23,1,5.0,4.0,Mage,3,30,0,13,10
608,False,2,4.0,4.0,Paladin,2,23,1,6.0,3.0,Mage,4,30,0,14,9
608,True,2,9.0,9.0,Paladin,2,23,0,0.0,0.0,Mage,4,30,0,15,8
608,False,2,7.0,8.0,Paladin,2,23,1,6.0,8.0,Mage,4,30,0,16,7
608,True,5,13.0,17.0,Paladin,1,23,0,0.0,0.0,Mage,4,29,0,17,6
608,False,1,2.0,3.0,Paladin,1,23,0,0.0,0.0,Mage,3,29,0,18,5
608,True,4,8.0,9.0,Paladin,0,23,0,0.0,0.0,Mage,3,27,0,19,4
608,False,0,0.0,0.0,Paladin,0,23,0,0.0,0.0,Mage,3,27,0,20,3
608,True,2,3.0,3.0,Paladin,0,23,0,0.0,0.0,Mage,3,27,0,21,2
608,False,2,3.0,3.0,Paladin,0,23,2,12.0,11.0,Mage,2,27,0,22,1
608,True,1,5.0,6.0,Paladin,0,23,2,10.0,10.0,Mage,4,27,0,23,0
616,False,0,0.0,0.0,Priest,5,30,0,0.0,0.0,Hunter,4,29,1,1,24
616,True,0,0.0,0.0,Priest,6,30,0,0.0,0.0,Hunter,4,29,1,2,23
616,False,0,0.0,0.0,Priest,6,30,1,2.0,3.0,Hunter,4,29,1,3,22
616,True,0,0.0,0.0,Priest,7,30,1,2.0,3.0,Hunter,4,29,1,4,21
616,False,0,0.0,0.0,Priest,7,28,2,6.0,6.0,Hunter,4,29,1,5,20
616,True,1,2.0,8.0,Priest,7,28,2,6.0,6.0,Hunter,4,29,1,6,19
616,False,0,0.0,0.0,Priest,7,28,5,15.0,13.0,Hunter,4,27,1,7,18
616,True,1,3.0,2.0,Priest,6,28,4,10.0,11.0,Hunter,4,27,1,8,17
616,False,0,0.0,0.0,Priest,6,14,5,14.0,13.0,Hunter,3,24,1,9,16
616,True,0,0.0,0.0,Priest,5,16,1,1.0,1.0,Hunter,3,24,1,10,15
616,False,0,0.0,0.0,Priest,5,15,2,2.0,4.0,Hunter,2,24,1,11,14
616,True,1,4.0,5.0,Priest,5,15,2,2.0,4.0,Hunter,2,24,1,12,13
616,False,2,5.0,7.0,Priest,5,15,2,9.0,8.0,Hunter,2,24,1,13,12
616,True,2,4.0,3.0,Priest,6,17,0,0.0,0.0,Hunter,2,23,1,14,11
616,False,1,1.0,1.0,Priest,6,15,1,4.0,6.0,Hunter,2,27,1,15,10
616,True,2,5.0,8.0,Priest,5,17,0,0.0,0.0,Hunter,2,27,1,16,9
616,False,1,2.0,3.0,Priest,5,17,1,8.0,5.0,Hunter,2,27,1,17,8
616,True,2,8.0,8.0,Priest,5,19,1,8.0,5.0,Hunter,2,25,1,18,7
616,False,1,6.0,5.0,Priest,5,17,3,12.0,9.0,Hunter,1,30,1,19,6
616,True,2,6.0,9.0,Priest,5,21,1,2.0,2.0,Hunter,1,30,1,20,5
616,False,1,4.0,5.0,Priest,5,19,2,7.0,4.0,Hunter,1,28,1,21,4
616,True,1,6.0,9.0,Priest,4,25,0,0.0,0.0,Hunter,1,21,1,22,3
616,False,1,6.0,9.0,Priest,4,23,1,6.0,5.0,Hunter,1,21,1,23,2
616,True,2,9.0,12.0,Priest,4,23,2,4.0,4.0,Hunter,1,21,1,24,1
616,False,2,9.0,12.0,Priest,4,23,2,4.0,4.0,Hunter,2,21,1,25,0
1514,True,2,3.0,4.0,Paladin,3,30,1,2.0,2.0,Druid,4,29,0,1,11
1514,False,2,3.0,4.0,Paladin,3,30,2,5.0,5.0,Druid,3,29,0,2,10
1514,True,5,6.0,7.0,Paladin,3,30,2,5.0,5.0,Druid,3,25,0,3,9
1514,False,5,6.0,7.0,Paladin,3,30,2,7.0,7.0,Druid,4,24,0,4,8
1514,True,5,10.0,8.0,Paladin,2,30,2,7.0,7.0,Druid,4,13,0,5,7
1514,False,0,0.0,0.0,Paladin,2,24,1,5.0,5.0,Druid,4,13,0,6,6
1514,True,2,2.0,3.0,Paladin,2,24,1,5.0,5.0,Druid,4,12,0,7,5
1514,False,0,0.0,0.0,Paladin,2,18,1,6.0,6.0,Druid,4,12,0,8,4
1514,True,3,7.0,9.0,Paladin,2,18,1,6.0,6.0,Druid,4,8,0,9,3
1514,False,1,2.0,4.0,Paladin,2,18,2,11.0,7.0,Druid,4,8,0,10,2
1514,True,3,7.0,4.0,Paladin,4,18,2,10.0,6.0,Druid,4,7,0,11,1
1514,False,3,7.0,4.0,Paladin,4,0,2,15.0,7.0,Druid,4,7,0,12,0
1997,True,0,0.0,0.0,Warlock,6,28,1,2.0,2.0,Paladin,4,30,0,1,15
1997,False,0,0.0,0.0,Warlock,6,26,2,3.0,4.0,Paladin,4,30,0,2,14
1997,True,0,0.0,0.0,Warlock,8,24,2,3.0,4.0,Paladin,4,30,0,3,13
1997,False,0,0.0,0.0,Warlock,8,20,5,6.0,7.0,Paladin,4,30,0,4,12
1997,True,1,2.0,3.0,Warlock,8,20,3,4.0,5.0,Paladin,4,30,0,5,11
1997,False,0,0.0,0.0,Warlock,8,18,4,8.0,8.0,Paladin,4,30,0,6,10
1997,True,1,2.0,1.0,Warlock,7,18,3,4.0,5.0,Paladin,4,30,0,7,9
1997,False,0,0.0,0.0,Warlock,7,14,3,4.0,5.0,Paladin,5,30,0,8,8
1997,True,1,3.0,5.0,Warlock,7,14,2,2.0,3.0,Paladin,5,30,0,9,7
1997,False,1,3.0,5.0,Warlock,7,11,4,5.0,5.0,Paladin,5,30,0,10,6
1997,True,1,3.0,1.0,Warlock,8,6,0,0.0,0.0,Paladin,5,27,0,11,5
1997,False,1,3.0,1.0,Warlock,8,6,3,9.0,9.0,Paladin,5,27,0,12,4
1997,True,5,8.0,9.0,Warlock,7,6,2,2.0,2.0,Paladin,5,27,0,13,3
1997,False,0,0.0,0.0,Warlock,7,1,2,5.0,4.0,Paladin,4,27,0,14,2
1997,True,1,2.0,4.0,Warlock,6,4,2,2.0,4.0,Paladin,4,27,0,15,1
1997,False,2,3.0,3.0,Warlock,6,0,2,2.0,4.0,Paladin,4,27,0,16,0
1580,True,2,3.0,3.0,Paladin,3,30,1,2.0,3.0,Druid,4,28,1,1,11
1580,False,1,1.0,2.0,Paladin,3,30,1,2.0,1.0,Druid,4,28,1,2,10
1580,True,3,4.0,4.0,Paladin,2,30,0,0.0,0.0,Druid,4,26,1,3,9
1580,False,3,4.0,4.0,Paladin,2,30,1,4.0,3.0,Druid,4,26,1,4,8
1580,True,3,7.0,6.0,Paladin,2,30,0,0.0,0.0,Druid,4,25,1,5,7
1580,False,3,7.0,6.0,Paladin,2,30,2,8.0,10.0,Druid,4,25,1,6,6
1580,True,3,6.0,7.0,Paladin,2,30,0,0.0,0.0,Druid,4,24,1,7,5
1580,False,3,6.0,7.0,Paladin,2,30,1,4.0,5.0,Druid,4,24,1,8,4
1580,True,3,8.0,12.0,Paladin,2,30,0,0.0,0.0,Druid,4,24,1,9,3
1580,False,3,8.0,12.0,Paladin,2,30,1,5.0,5.0,Druid,6,24,1,10,2
1580,True,6,14.0,20.0,Paladin,1,30,1,5.0,1.0,Druid,6,13,1,11,1
1580,False,6,14.0,20.0,Paladin,1,30,1,5.0,1.0,Druid,7,13,1,12,0
577,False,2,3.0,2.0,Paladin,4,30,2,3.0,2.0,Paladin,4,30,0,1,18
577,True,2,4.0,4.0,Paladin,4,30,1,2.0,1.0,Paladin,4,28,0,2,17
577,False,1,2.0,3.0,Paladin,4,30,1,2.0,2.0,Paladin,4,28,0,3,16
577,True,2,5.0,5.0,Paladin,4,30,1,2.0,2.0,Paladin,4,28,0,4,15
577,False,1,3.0,4.0,Paladin,4,30,2,4.0,3.0,Paladin,4,28,0,5,14
577,True,2,6.0,7.0,Paladin,4,30,1,1.0,1.0,Paladin,4,28,0,6,13
577,False,2,6.0,7.0,Paladin,4,30,2,4.0,2.0,Paladin,4,28,0,7,12
577,True,3,11.0,12.0,Paladin,4,30,2,4.0,2.0,Paladin,4,25,0,8,11
577,False,1,5.0,3.0,Paladin,4,28,2,6.0,3.0,Paladin,3,25,0,9,10
577,True,3,10.0,11.0,Paladin,3,28,2,6.0,3.0,Paladin,3,20,0,10,9
577,False,1,4.0,4.0,Paladin,3,25,3,7.0,6.0,Paladin,2,15,0,11,8
577,True,4,8.0,8.0,Paladin,2,25,3,7.0,6.0,Paladin,2,15,0,12,7
577,False,0,0.0,0.0,Paladin,2,22,3,10.0,11.0,Paladin,2,13,0,13,6
577,False,3,6.0,6.0,Paladin,1,22,3,10.0,11.0,Paladin,2,13,0,14,5
577,False,0,0.0,0.0,Paladin,2,22,4,16.0,11.0,Paladin,2,10,0,15,4
577,True,2,4.0,5.0,Paladin,2,22,4,16.0,11.0,Paladin,2,10,0,16,3
577,False,0,0.0,0.0,Paladin,2,19,5,20.0,11.0,Paladin,2,10,0,17,2
577,True,2,7.0,9.0,Paladin,2,19,5,20.0,11.0,Paladin,2,10,0,18,1
577,False,1,1.0,1.0,Paladin,2,19,5,23.0,11.0,Paladin,2,10,0,19,0
1224,False,0,0.0,0.0,Hunter,4,30,0,0.0,0.0,Druid,4,30,1,1,13
1224,True,0,0.0,0.0,Hunter,4,30,0,0.0,0.0,Druid,4,30,1,2,12
1224,False,0,0.0,0.0,Hunter,4,30,1,2.0,2.0,Druid,4,30,1,3,11
1224,True,1,2.0,1.0,Hunter,3,30,1,2.0,2.0,Druid,4,30,1,4,10
1224,False,3,3.0,3.0,Hunter,4,30,2,5.0,6.0,Druid,4,29,1,5,9
1224,True,3,3.0,3.0,Hunter,4,28,1,3.0,3.0,Druid,4,26,1,6,8
1224,False,2,2.0,2.0,Hunter,4,28,2,6.0,6.0,Druid,4,26,1,7,7
1224,True,2,2.0,2.0,Hunter,4,28,2,6.0,6.0,Druid,4,17,1,8,6
1224,False,0,0.0,0.0,Hunter,4,28,3,11.0,12.0,Druid,4,17,1,9,5
1224,True,3,3.0,3.0,Hunter,2,28,2,8.0,10.0,Druid,4,14,1,10,4
1224,False,2,2.0,2.0,Hunter,2,28,3,13.0,15.0,Druid,5,14,1,11,3
1224,True,5,5.0,5.0,Hunter,1,28,3,13.0,15.0,Druid,5,7,1,12,2
1224,False,3,3.0,3.0,Hunter,1,28,3,16.0,14.0,Druid,6,12,1,13,1
1224,True,4,7.0,5.0,Hunter,1,28,3,16.0,14.0,Druid,6,3,1,14,0
1449,False,1,2.0,2.0,Mage,4,30,1,1.0,4.0,Warrior,4,30,0,1,24
1449,True,2,4.0,5.0,Mage,4,30,1,1.0,4.0,Warrior,4,28,0,2,23
1449,False,2,4.0,5.0,Mage,4,29,2,2.0,8.0,Warrior,4,28,0,3,22
1449,True,3,6.0,6.0,Mage,3,29,1,1.0,4.0,Warrior,4,28,0,4,21
1449,False,3,6.0,6.0,Mage,3,29,2,2.0,4.0,Warrior,4,28,0,5,20
1449,True,2,4.0,3.0,Mage,4,29,0,0.0,0.0,Warrior,4,28,0,6,19
1449,False,2,4.0,3.0,Mage,4,29,1,2.0,4.0,Warrior,5,28,0,7,18
1449,True,3,7.0,8.0,Mage,4,29,1,2.0,4.0,Warrior,5,28,0,8,17
1449,False,2,4.0,2.0,Mage,4,29,1,2.0,2.0,Warrior,4,28,0,9,16
1449,True,3,9.0,4.0,Mage,2,29,0,0.0,0.0,Warrior,4,22,0,10,15
1449,False,0,0.0,0.0,Mage,2,29,0,0.0,0.0,Warrior,2,20,0,11,14
1449,True,0,0.0,0.0,Mage,3,29,0,0.0,0.0,Warrior,2,19,0,12,13
1449,False,0,0.0,0.0,Mage,3,29,0,0.0,0.0,Warrior,3,19,0,13,12
1449,True,0,0.0,0.0,Mage,4,29,0,0.0,0.0,Warrior,3,19,0,14,11
1449,False,0,0.0,0.0,Mage,4,29,0,0.0,0.0,Warrior,4,19,0,15,10
1449,True,0,0.0,0.0,Mage,5,29,0,0.0,0.0,Warrior,4,19,0,16,9
1449,False,0,0.0,0.0,Mage,5,29,0,0.0,0.0,Warrior,5,19,0,17,8
1449,True,1,5.0,5.0,Mage,5,29,0,0.0,0.0,Warrior,5,19,0,18,7
1449,False,0,0.0,0.0,Mage,5,29,2,2.0,4.0,Warrior,8,17,0,19,6
1449,True,0,0.0,0.0,Mage,5,29,2,2.0,4.0,Warrior,8,17,0,20,5
1449,False,0,0.0,0.0,Mage,5,23,2,2.0,4.0,Warrior,8,17,0,21,4
1449,True,0,0.0,0.0,Mage,5,23,2,2.0,4.0,Warrior,8,17,0,22,3
1449,False,0,0.0,0.0,Mage,5,1,2,20.0,2.0,Warrior,8,17,0,23,2
1449,True,2,8.0,5.0,Mage,4,1,0,0.0,0.0,Warrior,8,17,0,24,1
1449,False,2,8.0,5.0,Mage,4,-2,0,0.0,0.0,Warrior,8,17,0,25,0
1038,False,0,0.0,0.0,Warlock,6,30,1,0.0,2.0,Rogue,4,30,0,1,14
1038,True,1,2.0,1.0,Warlock,6,30,1,0.0,2.0,Rogue,4,30,0,2,13
1038,False,0,0.0,0.0,Warlock,6,30,2,3.0,3.0,Rogue,3,30,0,3,12
1038,True,1,4.0,1.0,Warlock,5,30,2,3.0,3.0,Rogue,3,30,0,4,11
1038,False,0,0.0,0.0,Warlock,5,29,3,6.0,6.0,Rogue,2,30,0,5,10
1038,True,3,3.0,3.0,Warlock,5,29,2,3.0,3.0,Rogue,2,30,0,6,9
1038,False,3,3.0,3.0,Warlock,5,24,3,7.0,8.0,Rogue,2,30,0,7,8
1038,True,1,2.0,2.0,Warlock,5,24,1,1.0,1.0,Rogue,2,30,0,8,7
1038,False,0,0.0,0.0,Warlock,5,23,3,5.0,6.0,Rogue,1,30,0,9,6
1038,True,1,0.0,1.0,Warlock,6,21,2,4.0,5.0,Rogue,1,30,0,10,5
1038,False,1,0.0,1.0,Warlock,6,16,3,8.0,9.0,Rogue,2,30,0,11,4
1038,True,3,10.0,7.0,Warlock,5,16,3,8.0,9.0,Rogue,2,30,0,12,3
1038,False,1,0.0,1.0,Warlock,5,9,5,13.0,11.0,Rogue,2,27,0,13,2
1038,True,2,10.0,11.0,Warlock,3,6,1,4.0,1.0,Rogue,2,24,0,14,1
1038,False,2,11.0,11.0,Warlock,3,0,3,9.0,5.0,Rogue,0,15,0,15,0
573,True,2,2.0,2.0,Paladin,4,30,0,0.0,0.0,Rogue,6,29,0,1,19
573,False,0,0.0,0.0,Paladin,4,30,0,0.0,0.0,Rogue,7,28,0,2,18
573,True,1,3.0,1.0,Paladin,4,30,0,0.0,0.0,Rogue,7,28,0,3,17
573,False,1,3.0,1.0,Paladin,4,30,1,3.0,5.0,Rogue,7,28,0,4,16
573,True,3,6.0,3.0,Paladin,3,27,0,0.0,0.0,Rogue,7,28,0,5,15
573,False,2,5.0,2.0,Paladin,3,27,1,3.0,5.0,Rogue,7,27,0,6,14
573,True,1,5.0,6.0,Paladin,3,27,0,0.0,0.0,Rogue,7,27,0,7,13
573,False,1,5.0,6.0,Paladin,3,27,1,3.0,5.0,Rogue,7,27,0,8,12
573,True,2,10.0,7.0,Paladin,3,27,1,1.0,2.0,Rogue,7,27,0,9,11
573,False,2,10.0,7.0,Paladin,3,29,2,6.0,7.0,Rogue,7,27,0,10,10
573,True,3,16.0,14.0,Paladin,3,29,1,5.0,5.0,Rogue,7,27,0,11,9
573,False,1,5.0,2.0,Paladin,3,29,1,2.0,2.0,Rogue,6,27,0,12,8
573,True,3,9.0,7.0,Paladin,3,29,1,2.0,2.0,Rogue,6,22,0,13,7
573,False,3,9.0,7.0,Paladin,3,29,3,8.0,12.0,Rogue,6,19,0,14,6
573,True,3,9.0,14.0,Paladin,3,29,2,5.0,7.0,Rogue,6,15,0,15,5
573,False,1,5.0,9.0,Paladin,3,24,3,14.0,14.0,Rogue,6,14,0,16,4
573,True,4,14.0,22.0,Paladin,1,24,3,14.0,14.0,Rogue,6,9,0,17,3
573,False,1,3.0,5.0,Paladin,1,24,4,25.0,17.0,Rogue,5,9,0,18,2
573,False,2,7.0,12.0,Paladin,0,24,3,15.0,14.0,Rogue,5,9,0,19,1
573,True,2,8.0,12.0,Paladin,0,24,6,27.0,28.0,Rogue,3,9,0,20,0
1097,True,0,0.0,0.0,Warrior,5,30,0,0.0,0.0,Warrior,6,30,1,1,18
1097,False,0,0.0,0.0,Warrior,5,30,0,0.0,0.0,Warrior,7,30,1,2,17
1097,True,0,0.0,0.0,Warrior,6,30,0,0.0,0.0,Warrior,7,30,1,3,16
1097,False,0,0.0,0.0,Warrior,6,30,0,0.0,0.0,Warrior,8,30,1,4,15
1097,True,0,0.0,0.0,Warrior,6,30,0,0.0,0.0,Warrior,8,30,1,5,14
1097,False,0,0.0,0.0,Warrior,6,30,0,0.0,0.0,Warrior,9,30,1,6,13
1097,True,1,1.0,2.0,Warrior,7,30,0,0.0,0.0,Warrior,9,28,1,7,12
1097,False,0,0.0,0.0,Warrior,8,30,0,0.0,0.0,Warrior,9,27,1,8,11
1097,True,0,0.0,0.0,Warrior,8,30,0,0.0,0.0,Warrior,9,26,1,9,10
1097,False,0,0.0,0.0,Warrior,8,30,1,5.0,5.0,Warrior,9,26,1,10,9
1097,True,0,0.0,0.0,Warrior,8,30,1,5.0,5.0,Warrior,9,26,1,11,8
1097,False,0,0.0,0.0,Warrior,10,30,3,9.0,15.0,Warrior,9,26,1,12,7
1097,True,3,7.0,7.0,Warrior,8,30,1,2.0,1.0,Warrior,9,26,1,13,6
1097,False,2,6.0,4.0,Warrior,10,30,1,2.0,2.0,Warrior,9,26,1,14,5
1097,True,5,15.0,14.0,Warrior,8,30,0,0.0,0.0,Warrior,9,24,1,15,4
1097,False,3,7.0,5.0,Warrior,8,30,1,3.0,5.0,Warrior,8,19,1,16,3
1097,True,4,14.0,12.0,Warrior,8,30,0,0.0,0.0,Warrior,8,19,1,17,2
1097,False,1,3.0,3.0,Warrior,8,30,2,6.0,4.0,Warrior,5,18,1,18,1
1097,True,2,8.0,6.0,Warrior,7,30,2,6.0,4.0,Warrior,5,18,1,19,0
233,True,1,3.0,2.0,Hunter,5,30,0,0.0,0.0,Priest,6,30,0,1,25
233,False,1,3.0,2.0,Hunter,5,30,1,2.0,8.0,Priest,5,30,0,2,24
233,True,2,5.0,6.0,Hunter,5,30,1,2.0,8.0,Priest,5,30,0,3,23
233,False,1,3.0,5.0,Hunter,5,30,1,2.0,5.0,Priest,5,30,0,4,22
233,True,2,6.0,3.0,Hunter,5,30,1,4.0,6.0,Priest,5,28,0,5,21
233,False,0,0.0,0.0,Hunter,5,30,2,7.0,8.0,Priest,4,28,0,6,20
233,True,1,4.0,4.0,Hunter,6,30,2,7.0,8.0,Priest,4,28,0,7,19
233,False,0,0.0,0.0,Hunter,6,27,3,8.0,9.0,Priest,4,28,0,8,18
233,True,1,6.0,6.0,Hunter,6,27,3,8.0,9.0,Priest,4,28,0,9,17
233,False,1,6.0,6.0,Hunter,6,19,4,14.0,12.0,Priest,4,28,0,10,16
233,True,3,9.0,11.0,Hunter,5,19,2,4.0,4.0,Priest,4,26,0,11,15
233,False,1,2.0,6.0,Hunter,5,18,3,6.0,11.0,Priest,4,26,0,12,14
233,True,2,8.0,12.0,Hunter,5,18,3,6.0,11.0,Priest,4,24,0,13,13
233,False,0,0.0,0.0,Hunter,5,18,2,5.0,6.0,Priest,5,24,0,14,12
233,True,1,5.0,4.0,Hunter,5,18,1,1.0,3.0,Priest,5,22,0,15,11
233,False,1,5.0,1.0,Hunter,5,18,3,6.0,17.0,Priest,5,22,0,16,10
233,True,1,8.0,8.0,Hunter,5,18,3,6.0,12.0,Priest,5,15,0,17,9
233,False,0,0.0,0.0,Hunter,5,18,1,3.0,4.0,Priest,9,15,0,18,8
233,True,2,4.0,5.0,Hunter,5,18,1,3.0,4.0,Priest,9,13,0,19,7
233,False,1,1.0,3.0,Hunter,5,18,3,10.0,9.0,Priest,8,17,0,20,6
233,True,2,9.0,5.0,Hunter,6,18,2,5.0,3.0,Priest,8,15,0,21,5
233,False,0,0.0,0.0,Hunter,6,13,3,8.0,11.0,Priest,8,15,0,22,4
233,True,1,3.0,6.0,Hunter,4,13,2,5.0,6.0,Priest,8,13,0,23,3
233,False,0,0.0,0.0,Hunter,4,8,2,5.0,6.0,Priest,8,17,0,24,2
233,True,2,7.0,4.0,Hunter,3,8,1,4.0,2.0,Priest,9,17,0,25,1
233,False,2,7.0,4.0,Hunter,3,4,2,7.0,7.0,Priest,8,16,0,26,0
820,False,0,0.0,0.0,Priest,5,28,1,2.0,3.0,Shaman,3,30,0,1,12
820,True,1,3.0,2.0,Priest,5,28,1,2.0,3.0,Shaman,3,30,0,2,11
820,False,0,0.0,0.0,Priest,5,26,1,2.0,3.0,Shaman,3,30,0,3,10
820,True,1,1.0,3.0,Priest,3,26,1,2.0,3.0,Shaman,3,30,0,4,9
820,False,1,1.0,2.0,Priest,3,24,2,2.0,5.0,Shaman,3,30,0,5,8
820,True,1,1.0,2.0,Priest,4,26,2,2.0,5.0,Shaman,3,29,0,6,7
820,False,1,1.0,2.0,Priest,4,21,3,8.0,9.0,Shaman,4,29,0,7,6
820,True,2,4.0,6.0,Priest,4,23,3,8.0,9.0,Shaman,4,28,0,8,5
820,False,1,1.0,4.0,Priest,4,15,4,11.0,9.0,Shaman,4,28,0,9,4
